STT,GIÁ - TRIỆU ĐỒNG,HÃNG,DÒNG,NĂM_SX,DUNG TÍCH - CC,KIỂU XE,TÌNH TRẠNG
6079,36,Suzuki,Satria,2018,120,Tay côn/Moto,Cũ
6080,1.9,Yamaha,Nouvo,2007,110,Tay ga,Cũ
6081,13.2,Honda,Blade,2016,110,Xe số,Cũ
6082,25,SYM,Shark,2019,125,Tay ga,Cũ
6083,32,Honda,Air Blade,2018,125,Tay ga,Cũ
6084,42,Honda,Vario,2019,125,Tay ga,Cũ
6085,21,Honda,Vision,2016,110,Tay ga,Cũ
6086,27.5,Honda,67,2002,50,Classic,Mới
6087,16.8,Honda,Future,2016,125,Xe số,Cũ
6088,55,Honda,SH Mode,2019,125,Tay ga,Cũ
6089,11.5,Yamaha,Jupiter,2012,110,Xe số,Cũ
6090,8,Yamaha,Taurus,2012,110,Xe số,Cũ
6091,10.8,Honda,Wave,2013,110,Xe số,Cũ
6092,26.9,Honda,Winner,2018,150,Tay côn/Moto,Cũ
6093,18.5,Honda,Air Blade,2010,110,Tay ga,Cũ
6094,43.5,Honda,Vario,2020,125,Tay ga,Cũ
6095,56,Piaggio,Vespa,2019,125,Tay ga,Cũ
6096,12.8,Honda,Wave,2015,110,Xe số,Cũ
6097,27.5,Yamaha,Nvx,2018,125,Tay ga,Cũ
6098,12.3,Yamaha,Sirius,2013,110,Xe số,Cũ
6099,45,Honda,Vario,2018,125,Tay ga,Cũ
6100,3.3,SYM,Attila,2009,110,Tay ga,Cũ
6101,28.5,Honda,Future,2019,125,Xe số,Cũ
6102,51.5,Honda,SH Mode,2019,125,Tay ga,Cũ
6103,36.5,Suzuki,GN,2019,125,Tay côn/Moto,Mới
6104,47.6,Honda,Sonic,2019,150,Tay côn/Moto,Cũ
6105,56,Honda,Vario,2018,150,Tay ga,Cũ
6106,9,SYM,Elizabeth,2011,125,Tay ga,Cũ
6107,51.5,Honda,SH Mode,2019,125,Tay ga,Cũ
6108,83.8,Honda,SH,2020,125,Tay ga,Mới
6109,12.3,Honda,Air Blade,2007,108,Tay ga,Cũ
6110,47,Honda,Vario,2019,125,Tay ga,Cũ
6111,8.7,Honda,Lead,2008,110,Tay ga,Cũ
6112,15,Piaggio,Vespa,2010,125,Tay ga,Cũ
6113,62.5,Piaggio,Sprint,2018,125,Tay ga,Mới
6114,26.6,Yamaha,Janus,2019,125,Tay ga,Cũ
6115,56,Honda,Air Blade,2020,150,Tay ga,Mới
6116,59.5,Yamaha,MT,2019,300,Tay côn/Moto,Cũ
6117,26.6,Yamaha,Janus,2019,125,Tay ga,Cũ
6118,24.5,Honda,Lead,2015,110,Tay ga,Cũ
6119,35,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
6120,9.3,Honda,Wave,2011,110,Xe số,Cũ
6121,8,Honda,SCR,2008,110,Tay ga,Cũ
6122,74.5,Honda,SH,2018,150,Tay ga,Cũ
6123,15.6,Piaggio,Liberty,2014,125,Tay ga,Cũ
6124,8.8,Honda,Wave,2006,110,Xe số,Cũ
6125,28,Suzuki,Sport / Xipo,2000,120,Tay côn/Moto,Mới
6126,15.3,Yamaha,Exciter,2012,125,Tay côn/Moto,Cũ
6127,9,Honda,Wave,2005,110,Xe số,Cũ
6128,8.5,Honda,Wave,2007,110,Xe số,Cũ
6129,30.9,Honda,Winner,2019,150,Tay côn/Moto,Cũ
6130,21,Honda,Lead,2014,110,Tay ga,Cũ
6131,6.8,Yamaha,Nouvo,2009,110,Tay ga,Cũ
6132,43.9,Suzuki,Satria,2020,120,Tay côn/Moto,Cũ
6133,28,Suzuki,Sport / Xipo,2000,120,Tay côn/Moto,Mới
6134,16.2,Yamaha,Exciter,2013,125,Tay côn/Moto,Cũ
6135,31.9,Honda,Winner,2019,150,Tay côn/Moto,Cũ
6136,9.2,Honda,Wave,2008,110,Xe số,Cũ
6137,43.8,Suzuki,Satria,2017,120,Tay côn/Moto,Mới
6138,2.6,Kawasaki,Max,2010,100,Xe số,Cũ
6139,23,Honda,Air Blade,2012,125,Tay ga,Cũ
6140,40.9,Honda,Vario,2020,125,Tay ga,Cũ
6141,103.5,Honda,SH,2019,150,Tay ga,Mới
6142,15.8,Honda,Air Blade,2008,110,Tay ga,Cũ
6143,8.6,Yamaha,Jupiter,2010,110,Xe số,Cũ
6144,26,Honda,CB,2019,170,Tay côn/Moto,Cũ
6145,5.95,Honda,Dream,1997,110,Xe số,Cũ
6146,40,Honda,Air Blade,2020,150,Tay ga,Cũ
6147,14.5,Honda,Wave,2019,110,Xe số,Cũ
6148,11.5,Honda,Wave,2006,110,Xe số,Cũ
6149,18.2,Honda,Air Blade,2012,125,Tay ga,Cũ
6150,28.6,Honda,Air Blade,2016,125,Tay ga,Cũ
6151,40,Yamaha,Exciter,2019,150,Tay côn/Moto,Cũ
6152,15,Yamaha,Exciter,2012,125,Tay côn/Moto,Cũ
6153,26.5,Yamaha,FZ,2015,125,Tay côn/Moto,Cũ
6154,15.8,Honda,Dream,2015,110,Xe số,Cũ
6155,27.9,Honda,Future,2018,125,Xe số,Cũ
6156,62.5,Honda,Vario,2018,150,Tay ga,Cũ
6157,39,Honda,Lead,2010,110,Tay ga,Mới
6158,19.5,Yamaha,Exciter,2016,125,Tay côn/Moto,Cũ
6159,15,SYM,Elizabeth,2013,125,Tay ga,Cũ
6160,41,Honda,Click,2015,125,Tay ga,Cũ
6161,163,Ngoại,SH ý,2010,150,Tay ga,Cũ
6162,20,Honda,Winner,2017,150,Tay côn/Moto,Cũ
6163,130,Honda,CB,2019,300,Tay côn/Moto,Cũ
6164,31.8,Honda,Air Blade,2017,125,Tay ga,Cũ
6165,9.3,Yamaha,Jupiter,2011,110,Xe số,Cũ
6166,56.3,Honda,SH Mode,2019,125,Tay ga,Cũ
6167,31.8,Honda,Air Blade,2017,125,Tay ga,Cũ
6168,11.5,Honda,Dream,1999,100,Xe số,Cũ
6169,12,Honda,Wave,2006,110,Xe số,Cũ
6170,58,Honda,Spacy,2006,125,Tay ga,Mới
6171,95,Honda,SH,2020,150,Tay ga,Cũ
6172,13.5,Honda,Future,2015,110,Xe số,Cũ
6173,32,Piaggio,Liberty,2016,125,Tay ga,Mới
6174,23,Piaggio,LX,2013,125,Tay ga,Cũ
6175,15,Yamaha,Nouvo,2015,125,Tay ga,Cũ
6176,65,Honda,Vario,2018,150,Tay ga,Cũ
6177,11.6,Honda,Lead,2009,110,Tay ga,Cũ
6178,17,Honda,Wave,2020,110,Xe số,Cũ
6179,35.8,Honda,Air Blade,2019,125,Tay ga,Cũ
6180,26.8,Honda,Vision,2018,110,Tay ga,Mới
6181,35,Yamaha,YBR125,2016,125,Tay côn/Moto,Cũ
6182,79.5,Honda,SH,2018,150,Tay ga,Cũ
6183,239,Kawasaki,Z1000,2015,1000,Tay côn/Moto,Cũ
6184,16.5,Honda,Air Blade,2012,125,Tay ga,Cũ
6185,17.5,Honda,Wave,2017,110,Xe số,Cũ
6186,4.2,Suzuki,Smash,2007,110,Xe số,Cũ
6187,45,GPX,Legend 150S,2019,150,Tay côn/Moto,Cũ
6188,17,Honda,Wave,2020,110,Xe số,Cũ
6189,36.8,Yamaha,Exciter,2007,125,Tay côn/Moto,Cũ
6190,7,Yamaha,Exciter,2011,125,Tay côn/Moto,Cũ
6191,11,Honda,Citi,1993,100,Xe số,Cũ
6192,28.9,SYM,Husky,2019,125,Tay côn/Moto,Cũ
6193,6,Yamaha,Mio,2009,110,Tay ga,Cũ
6194,41.8,Honda,Vario,2018,125,Tay ga,Cũ
6195,24.5,Honda,Winner,2018,150,Tay côn/Moto,Cũ
6196,12.5,Honda,Future,2014,110,Xe số,Cũ
6197,8.5,Honda,67,2002,50,Classic,Cũ
6198,9.2,Honda,Wave,2008,110,Xe số,Cũ
6199,22,Honda,Air Blade,2011,110,Tay ga,Cũ
6200,7.8,Yamaha,Sirius,2009,110,Xe số,Cũ
6201,28.6,Honda,Winner,2017,150,Tay côn/Moto,Cũ
6202,12.5,SYM,Husky,2000,125,Tay côn/Moto,Cũ
6203,46.8,Honda,Vario,2019,125,Tay ga,Cũ
6204,31,Piaggio,Vespa,2014,125,Tay ga,Cũ
6205,19.5,Suzuki,Sport / Xipo,1983,120,Tay côn/Moto,Cũ
6206,15,Honda,Vision,2012,110,Tay ga,Cũ
6207,29,Yamaha,Exciter,2017,125,Tay côn/Moto,Cũ
6208,4.4,Yamaha,Sirius,2014,50,Xe số,Cũ
6209,39.8,Suzuki,GSX,2017,150,Tay côn/Moto,Cũ
6210,2,Yamaha,Nouvo,2009,110,Tay ga,Cũ
6211,160,Yamaha,YAZ,2017,125,Tay côn/Moto,Cũ
6212,33,Piaggio,Vespa,2015,125,Tay ga,Cũ
6213,11,Yamaha,Sirius,2015,110,Xe số,Cũ
6214,106,Honda,SH,2020,150,Tay ga,Mới
6215,8,Honda,Wave,2014,110,Xe số,Cũ
6216,4.8,SYM,Elegant,2011,110,Xe số,Cũ
6217,54,Honda,Vario,2020,150,Tay ga,Cũ
6218,243,Kawasaki,Z1000,2015,1000,Tay côn/Moto,Cũ
6219,17.5,Honda,Wave,2019,110,Xe số,Cũ
6220,11.8,Honda,Lead,2009,110,Tay ga,Cũ
6221,17.978,Honda,Air Blade,2013,125,Tay ga,Cũ
6222,10,Honda,Citi,1993,100,Xe số,Cũ
6223,9.2,Honda,Wave,2008,110,Xe số,Cũ
6224,12,Yamaha,Luvias,2010,125,Tay ga,Cũ
6225,9.7,Honda,Click,2010,110,Tay ga,Cũ
6226,37,Honda,Sonic,2019,125,Tay côn/Moto,Cũ
6227,42.5,Honda,SH,2016,125,Tay ga,Cũ
6228,15.8,Yamaha,Nouvo,2016,110,Tay ga,Mới
6229,44,Honda,SH,2016,125,Tay ga,Cũ
6230,7.8,Honda,Wave,2011,110,Xe số,Cũ
6231,39.9,Yamaha,Exciter,2010,125,Tay côn/Moto,Cũ
6232,66,Piaggio,Vespa,2017,125,Tay ga,Mới
6233,24.8,Honda,Vision,2018,110,Tay ga,Cũ
6234,15,Yamaha,Sirius,2017,110,Xe số,Cũ
6235,25.5,Honda,Vision,2017,110,Tay ga,Mới
6236,44,Honda,Spacy,2007,125,Tay ga,Cũ
6237,8.8,Honda,Wave,2004,110,Xe số,Cũ
6238,36.9,Suzuki,Satria,2019,120,Tay côn/Moto,Cũ
6239,12,Honda,Wave,2020,110,Xe số,Cũ
6240,28,Honda,Vision,2017,110,Tay ga,Mới
6241,92.5,Honda,SH,2018,150,Tay ga,Mới
6242,59,Honda,SH,2015,150,Tay ga,Cũ
6243,35,Yamaha,YBR125,2016,125,Tay côn/Moto,Cũ
6244,130,Honda,CB,2019,300,Tay côn/Moto,Cũ
6245,26.5,Honda,Winner,2016,150,Tay côn/Moto,Cũ
6246,2.98,Honda,Dream,2009,110,Xe số,Cũ
6247,92.5,Honda,SH,2018,150,Tay ga,Mới
6248,31.9,Yamaha,Nvx,2018,125,Tay ga,Cũ
6249,15,Piaggio,Fly,2016,125,Tay ga,Cũ
6250,26.5,Honda,Winner,2016,150,Tay côn/Moto,Cũ
6251,20,Honda,67,2002,50,Classic,Cũ
6252,7,SYM,Elizabeth,2010,125,Tay ga,Cũ
6253,7.6,Honda,SCR,2007,110,Tay ga,Cũ
6254,7.7,Yamaha,Nouvo,2009,110,Tay ga,Cũ
6255,46.5,Piaggio,GTS,2017,150,Tay ga,Cũ
6256,47.9,Honda,Vario,2020,125,Tay ga,Cũ
6257,14.9,Yamaha,Sirius,2017,110,Tay ga,Cũ
6258,24.5,Honda,Winner,2017,150,Tay côn/Moto,Cũ
6259,44.9,Honda,Sonic,2019,150,Tay côn/Moto,Cũ
6260,13.5,Honda,Future,2000,110,Xe số,Cũ
6261,29.8,Yamaha,Exciter,2018,125,Tay côn/Moto,Cũ
6262,33,Yamaha,Exciter,2010,125,Tay côn/Moto,Cũ
6263,70.8,Piaggio,Sprint,2019,125,Tay ga,Mới
6264,23,Honda,Air Blade,2012,125,Tay ga,Cũ
6265,37.5,Yamaha,Exciter,2020,125,Tay côn/Moto,Cũ
6266,42.5,Honda,Vario,2018,125,Tay ga,Cũ
6267,15,Piaggio,Fly,2016,125,Tay ga,Cũ
6268,6,Honda,Wave,2010,110,Xe số,Cũ
6269,9.8,Yamaha,Sirius,2011,110,Xe số,Cũ
6270,12.8,Yamaha,Luvias,2015,125,Tay ga,Cũ
6271,28,Yamaha,Nvx,2018,125,Tay ga,Cũ
6272,40,Honda,SH,2013,125,Tay ga,Cũ
6273,44,Yamaha,Exciter,2017,150,Tay côn/Moto,Mới
6274,18.2,Honda,Future,2006,125,Xe số,Cũ
6275,5,SYM,Attila,2010,110,Tay ga,Cũ
6276,2.4,SYM,Attila,2003,110,Tay ga,Cũ
6277,14,Honda,Dylan,2003,150,Tay ga,Cũ
6278,51.8,Honda,Vario,2020,150,Tay ga,Cũ
6279,36.9,Suzuki,Satria,2019,120,Tay côn/Moto,Cũ
6280,8.5,Honda,Wave,2012,110,Xe số,Cũ
6281,12.6,Honda,Lead,2010,110,Tay ga,Cũ
6282,25.5,Honda,Vision,2017,110,Tay ga,Mới
6283,22.5,Honda,Vision,2015,110,Tay ga,Cũ
6284,38.5,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
6285,45,Honda,Spacy,2007,125,Tay ga,Cũ
6286,6,SYM,Elizabeth,2010,125,Tay ga,Cũ
6287,44,Honda,SH,2012,125,Tay ga,Mới
6288,19,Honda,Air Blade,2009,110,Tay ga,Cũ
6289,38.8,Suzuki,Raider,2020,125,Tay côn/Moto,Cũ
6290,9.3,Yamaha,Nozza,2013,125,Tay ga,Cũ
6291,27.5,Honda,Winner,2016,150,Tay côn/Moto,Cũ
6292,11,Suzuki,Viva,2013,110,Xe số,Cũ
6293,54.5,Honda,SH Mode,2019,125,Tay ga,Cũ
6294,26.5,Yamaha,Exciter,2015,125,Tay côn/Moto,Cũ
6295,35,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
6296,15.8,Piaggio,LX,2010,125,Tay ga,Cũ
6297,5.3,Honda,Wave,2010,100,Xe số,Cũ
6298,7,Yamaha,Sirius,2006,110,Xe số,Cũ
6299,25,Yamaha,Exciter,2010,125,Tay côn/Moto,Cũ
6300,26.5,Honda,Future,2007,125,Xe số,Cũ
6301,38.8,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
6302,33,Yamaha,Exciter,2017,150,Tay côn/Moto,Cũ
6303,4.2,Suzuki,Smash,2007,110,Xe số,Cũ
6304,13,SYM,Elizabeth,2013,125,Tay ga,Cũ
6305,55,Piaggio,GTS,2017,150,Tay ga,Cũ
6306,8.5,Yamaha,Mio,2008,110,Tay ga,Cũ
6307,17,Kymco,Candy S,2016,50,Tay ga,Cũ
6308,9,Suzuki,Viva,2013,110,Xe số,Cũ
6309,21,Honda,Vision,2017,110,Tay ga,Cũ
6310,7,Honda,Wave,2002,110,Xe số,Cũ
6311,14.8,Piaggio,Vespa,2010,125,Tay ga,Cũ
6312,40,Honda,Vario,2019,125,Tay ga,Cũ
6313,25.5,Honda,Dream,2008,110,Xe số,Cũ
6314,688,Harley Davidson,Softail Slim S,2016,1801,Tay côn/Moto,Cũ
6315,1.5,Yamaha,Nouvo,2001,110,Tay ga,Cũ
6316,16,Honda,Air Blade,2008,110,Tay ga,Cũ
6317,8,Yamaha,Taurus,2012,110,Xe số,Cũ
6318,32.8,Honda,SH Mode,2017,125,Tay ga,Cũ
6319,35,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
6320,39,Honda,Air Blade,2019,125,Tay ga,Mới
6321,30.5,Yamaha,Exciter,2018,125,Tay côn/Moto,Cũ
6322,11,Honda,Blade,2018,110,Xe số,Cũ
6323,35,Yamaha,Exciter,2019,125,Tay côn/Moto,Cũ
6324,540,Yamaha,R,2016,175,Tay côn/Moto,Cũ
6325,16,Honda,Wave,2019,110,Xe số,Cũ
6326,35,Piaggio,Vespa,2016,125,Tay ga,Cũ
6327,9.9,Yamaha,Nouvo,2009,110,Tay ga,Cũ
6328,18.5,Honda,Wave,2016,110,Xe số,Mới
6329,36,Yamaha,YBR125,2016,125,Tay côn/Moto,Cũ
6330,11.2,Piaggio,LX,2006,125,Tay ga,Cũ
6331,7.5,Suzuki,Hayate,2009,125,Tay ga,Cũ
6332,7.5,Honda,Cub,2000,50,Xe số,Cũ
6333,45,Honda,Air Blade,2018,125,Tay ga,Mới
6334,55,Piaggio,Vespa,2017,125,Tay ga,Cũ
6335,13.5,Yamaha,Sirius,2018,110,Xe số,Cũ
6336,38.5,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
6337,12.5,SYM,Shark,2012,125,Tay ga,Cũ
6338,14,Piaggio,Vespa,2010,125,Tay ga,Cũ
6339,46,Honda,SH Mode,2016,125,Tay ga,Mới
6340,58.6,Honda,Vario,2018,150,Tay ga,Cũ
6341,33,Honda,Vision,2020,110,Tay ga,Mới
6342,16.8,Piaggio,Liberty,2013,125,Tay ga,Cũ
6343,4.5,SYM,Angela,2008,110,Xe số,Cũ
6344,8,Yamaha,Sirius,2010,110,Xe số,Cũ
6345,31.8,Yamaha,Exciter,2008,125,Tay côn/Moto,Cũ
6346,9.5,Yamaha,Sirius,2015,110,Xe số,Cũ
6347,11.8,Honda,Lead,2009,110,Tay ga,Cũ
6348,10.5,Honda,SCR,2009,110,Tay ga,Cũ
6349,27,Suzuki,Raider,2015,125,Tay côn/Moto,Cũ
6350,66.8,Suzuki,Crystal,1998,125,Tay côn/Moto,Cũ
6351,16.8,Piaggio,Liberty,2013,125,Tay ga,Cũ
6352,4.5,SYM,Angela,2008,110,Xe số,Cũ
6353,8,Yamaha,Sirius,2010,110,Xe số,Cũ
6354,31.8,Yamaha,Exciter,2008,125,Tay côn/Moto,Cũ
6355,9.5,Yamaha,Sirius,2015,110,Xe số,Cũ
6356,11.8,Honda,Lead,2009,110,Tay ga,Cũ
6357,10.5,Honda,SCR,2009,110,Tay ga,Cũ
6358,27,Suzuki,Raider,2015,125,Tay côn/Moto,Cũ
6359,66.8,Suzuki,Crystal,1998,125,Tay côn/Moto,Cũ
6360,4.5,Honda,Cub,2010,50,Xe số,Cũ
6361,2.5,Yamaha,Nouvo,2007,110,Tay ga,Cũ
6362,28,Honda,Winner,2017,150,Tay côn/Moto,Cũ
6363,4.4,SYM,Attila,2010,110,Tay ga,Cũ
6364,138,Ducati,Monster 795,2013,800,Tay côn/Moto,Cũ
6365,15.5,Honda,Wave,2017,110,Xe số,Cũ
6366,34.5,Honda,Air Blade,2018,125,Tay ga,Cũ
6367,2.2,Yamaha,Nouvo,2006,110,Tay ga,Cũ
6368,28,Yamaha,Nouvo,2020,125,Tay ga,Cũ
6369,8.3,Honda,Wave,2008,110,Xe số,Cũ
6370,55,Honda,SH,2008,150,Tay ga,Cũ
6371,14,Suzuki,Hayate,2014,125,Tay ga,Mới
6372,100,Honda,SH,2019,150,Tay ga,Mới
6373,355,Honda,CBR,2019,1000,Tay côn/Moto,Cũ
6374,22.6,Honda,Vision,2016,110,Tay ga,Cũ
6375,25.3,Honda,Winner,2017,150,Tay côn/Moto,Cũ
6376,29.5,Honda,Dream,2002,110,Xe số,Cũ
6377,45,GPX,Legend 150S,2019,150,Tay côn/Moto,Cũ
6378,26.5,Honda,Lead,2016,110,Tay ga,Cũ
6379,48.8,Honda,Vario,2017,150,Tay ga,Cũ
6380,15.5,Yamaha,Sirius,2017,110,Xe số,Cũ
6381,12.5,Honda,Wave,2008,110,Xe số,Cũ
6382,5.2,Yamaha,Mio,2007,110,Tay ga,Cũ
6383,8.3,Honda,Wave,2008,110,Xe số,Cũ
6384,28.5,Yamaha,Exciter,2015,125,Tay côn/Moto,Cũ
6385,15.8,Honda,Air Blade,2008,110,Tay ga,Cũ
6386,24.5,Honda,Air Blade,2013,125,Tay ga,Cũ
6387,10.5,Honda,Wave,2008,110,Xe số,Cũ
6388,7,SYM,Elizabeth,2009,110,Tay ga,Cũ
6389,31,Honda,Vision,2019,110,Tay ga,Mới
6390,700,Harley Davidson,Softail Slim S,2016,1801,Tay côn/Moto,Cũ
6391,7.5,Honda,Dream,2010,110,Xe số,Cũ
6392,44.8,Honda,Vario,2019,125,Tay ga,Cũ
6393,44,Honda,SH,2011,125,Tay ga,Mới
6394,11,SYM,Shark,2010,125,Tay ga,Cũ
6395,29.5,Honda,PS,2007,150,Tay ga,Cũ
6396,23.5,Yamaha,Exciter,2012,125,Tay côn/Moto,Cũ
6397,6.2,Yamaha,Mio,2006,110,Tay ga,Cũ
6398,33,Yamaha,YBR125,2016,125,Tay côn/Moto,Cũ
6399,84.5,Piaggio,GTS,2017,150,Tay ga,Mới
6400,33,Honda,SH,2010,125,Tay ga,Cũ
6401,12.3,Yamaha,Sirius,2013,110,Xe số,Cũ
6402,38,Honda,SH,2008,125,Tay ga,Cũ
6403,46.5,Honda,Vario,2019,125,Tay ga,Cũ
6404,7.3,Yamaha,Nouvo,2011,110,Tay ga,Cũ
6405,42,Yamaha,Exciter,2010,125,Tay côn/Moto,Cũ
6406,13,Honda,Cub,2019,50,Xe số,Cũ
6407,43.5,Piaggio,Primavera,2017,125,Tay ga,Cũ
6408,35,Yamaha,Exciter,2017,150,Tay côn/Moto,Cũ
6409,49,Honda,PCX,2018,150,Tay ga,Cũ
6410,17.5,Yamaha,Acruzo,2017,125,Tay ga,Cũ
6411,18.6,Honda,Future,2006,125,Xe số,Cũ
6412,11.5,Honda,Wave,2013,110,Xe số,Cũ
6413,24.3,Honda,Lead,2014,110,Tay ga,Cũ
6414,25.5,Honda,Future,2011,125,Xe số,Cũ
6415,20,Yamaha,Exciter,2014,125,Tay côn/Moto,Cũ
6416,22.2,Honda,Vision,2018,110,Tay ga,Cũ
6417,38,Honda,Winner,2019,150,Tay côn/Moto,Mới
6418,20,Yamaha,Exciter,2014,125,Tay côn/Moto,Cũ
6419,24.5,Honda,Future,2018,125,Xe số,Cũ
6420,17.5,Honda,Air Blade,2012,125,Tay ga,Cũ
6421,6.5,Suzuki,Hayate,2012,125,Tay ga,Cũ
6422,40.5,Yamaha,Nvx,2019,150,Tay ga,Cũ
6423,46.5,Honda,Vario,2019,125,Tay ga,Cũ
6424,35.5,RebelUSA,CB125R,2017,125,Tay côn/Moto,Cũ
6425,20,Yamaha,Exciter,2014,125,Tay côn/Moto,Cũ
6426,20,Yamaha,Exciter,2014,125,Tay côn/Moto,Cũ
6427,4.2,SYM,Venus,2018,125,Tay ga,Cũ
6428,9,Honda,@,2006,125,Tay ga,Cũ
6429,4.5,Suzuki,Sapphire,2006,100,Tay ga,Cũ
6430,32,Piaggio,Vespa,2014,125,Tay ga,Cũ
6431,80,Honda,SH,2017,150,Tay ga,Cũ
6432,14,Honda,Air Blade,2008,110,Tay ga,Cũ
6433,3,Honda,Cub,1989,50,Xe số,Cũ
6434,16.8,Yamaha,Nozza,2015,125,Tay ga,Cũ
6435,7.6,Yamaha,Sirius,2009,110,Xe số,Cũ
6436,35,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
6437,5,SYM,Venus,2018,125,Tay ga,Cũ
6438,20,Yamaha,Exciter,2016,125,Tay côn/Moto,Cũ
6439,95,Honda,SH,2020,150,Tay ga,Cũ
6440,32,Honda,Air Blade,2019,125,Tay ga,Cũ
6441,26.5,Honda,Vision,2018,110,Tay ga,Mới
6442,12.8,Yamaha,Sirius,2015,110,Xe số,Cũ
6443,7.6,Yamaha,Sirius,2009,110,Xe số,Cũ
6444,5,SYM,Venus,2015,125,Tay ga,Cũ
6445,12.8,Piaggio,Vespa,2009,125,Tay ga,Cũ
6446,4.5,SYM,Shark,2010,125,Tay ga,Cũ
6447,26,Honda,Cub,2007,50,Xe số,Cũ
6448,7,Honda,Wave,2000,100,Xe số,Cũ
6449,11,Suzuki,Hayate,2011,125,Tay ga,Mới
6450,34.3,Honda,Winner X,2020,150,Tay côn/Moto,Cũ
6451,31.5,Yamaha,FZ,2015,125,Tay côn/Moto,Cũ
6452,12,Honda,Future,2001,110,Xe số,Cũ
6453,25.4,Yamaha,Exciter,2016,125,Tay côn/Moto,Cũ
6454,12,Honda,Air Blade,2008,110,Tay ga,Cũ
6455,10,Yamaha,Sirius,2014,110,Xe số,Cũ
6456,5,SYM,Venus,2015,125,Tay ga,Cũ
6457,11,Honda,Click,2011,110,Tay ga,Cũ
6458,46.8,Suzuki,GSX,2017,150,Tay côn/Moto,Mới
6459,25.4,Yamaha,Exciter,2016,125,Tay côn/Moto,Cũ
6460,45.8,Honda,Sonic,2019,150,Tay côn/Moto,Cũ
6461,8.9,Honda,Wave,2009,110,Xe số,Cũ
6462,89,Honda,SH,2019,150,Tay ga,Cũ
6463,16,Honda,Wave,2018,110,Xe số,Cũ
6464,7.2,Yamaha,Nouvo,2008,110,Tay ga,Cũ
6465,33,Honda,SH,2014,125,Tay ga,Cũ
6466,41,Honda,Air Blade,2019,125,Tay ga,Mới
6467,46,Honda,Sonic,2019,150,Tay côn/Moto,Cũ
6468,100,Honda,Rebel,2010,250,Tay côn/Moto,Cũ
6469,30.5,Yamaha,Nvx,2017,125,Tay ga,Mới
6470,33,Honda,SH,2011,125,Tay ga,Cũ
6471,4.5,Honda,Wave,2010,100,Xe số,Cũ
6472,6.8,Honda,Chaly,1982,70,Xe số,Cũ
6473,43,Piaggio,GTS,2017,150,Tay ga,Cũ
6474,20.8,Piaggio,Vespa,2013,125,Tay ga,Cũ
6475,15.8,Honda,Wave,2018,110,Xe số,Cũ
6476,15.7,Honda,Air Blade,2008,110,Tay ga,Cũ
6477,12,Honda,Wave,2001,110,Xe số,Mới
6478,8.5,Honda,Wave,2009,110,Xe số,Cũ
6479,44,Honda,Air Blade,2020,150,Tay ga,Cũ
6480,34.5,Honda,Air Blade,2018,125,Tay ga,Cũ
6481,18,Honda,Wave,2006,110,Xe số,Mới
6482,20.5,Yamaha,Janus,2017,125,Tay ga,Cũ
6483,10.5,Honda,Wave,2010,110,Xe số,Cũ
6484,11.9,Honda,Cub,1999,50,Xe số,Cũ
6485,28,Honda,Air Blade,2019,125,Tay ga,Cũ
6486,8,Yamaha,Luvias,2011,125,Tay ga,Cũ
6487,22.9,Yamaha,Grande,2016,125,Tay ga,Cũ
6488,8,SYM,Venus,2015,125,Tay ga,Mới
6489,41,Brixton,BX 150,2017,150,Tay côn/Moto,Cũ
6490,5.2,SYM,Elegant,2013,110,Xe số,Cũ
6491,12,Honda,Vision,2012,110,Tay ga,Cũ
6492,8,Yamaha,Luvias,2011,125,Tay ga,Cũ
6493,22,Yamaha,Janus,2018,125,Tay ga,Cũ
6494,38.5,Yamaha,Exciter,2010,125,Tay côn/Moto,Cũ
6495,8.3,Honda,Wave,2008,110,Xe số,Cũ
6496,30.8,Honda,Winner,2019,150,Tay côn/Moto,Cũ
